time,motion,volume,beat_strength,motion_delta,stillness_score,label
13:30:30.561,0.525196,3.2551790809520753e-06,0.2528974533081055,0.005156000000000049,0.3528971549891224,Noisy
13:30:30.841,1.0,1.4453357835009228e-06,0.21988339424133302,0.474804,0.0,Noisy
13:30:31.113,0.850943,1.2223493968122057e-06,0.2077613353729248,0.149057,0.1004866456700506,Noisy
13:30:31.396,0.736738,7.883596117608249e-05,1.0,0.114205,0.0,Noisy
13:30:31.665,0.885799,3.8841390050947666e-05,0.1990203380584717,0.149061,0.07783464613908916,Noisy
13:30:31.984,1.0,4.791597802977776e-07,0.33863604068756104,0.114201,0.0,Noisy
13:30:32.268,0.614911,0.00021511352679226547,0.062406158447265624,0.385089,0.22197020788502195,Noisy
13:30:32.537,0.367386,1.6040046375564998e-06,0.372890567779541,0.247525,0.29852005349844474,Noisy
13:30:32.803,0.141574,0.0002954461087938398,0.4026771545410156,0.22581199999999998,0.39685338972640744,Noisy
13:30:33.072,0.207759,0.0006272130412980914,1.0,0.066185,0.0,Noisy
13:30:33.341,0.120567,0.0010059184860438108,0.31255664825439455,0.087192,0.5512924278048492,Neutral
13:30:33.610,1.0,0.0004548978467937559,0.15273603200912475,0.879433,0.0,Noisy
13:30:33.877,1.0,0.0018447376787662506,0.14108738899230958,0.0,0.0,Noisy
13:30:34.146,1.0,0.0018099242588505149,0.2675428628921509,0.0,0.0,Noisy
13:30:34.413,1.0,0.0018242588266730309,0.9638744354248047,0.0,0.0,Noisy
13:30:34.730,1.0,0.0008986457833088934,0.15913063287734985,0.0,0.0,Noisy
13:30:34.984,1.0,0.001846378087066114,0.2537501096725464,0.0,0.0,Noisy
13:30:35.237,1.0,0.0014974428340792656,0.14215492010116576,0.0,0.0,Noisy
13:30:35.485,1.0,0.0009095853311009705,0.7693768501281738,0.0,0.0,Noisy
13:30:35.741,1.0,0.0008175366092473269,0.14647331237792968,0.0,0.0,Noisy
13:30:35.991,1.0,6.776343184355937e-07,0.3322755813598633,0.0,0.0,Noisy
13:30:36.247,1.0,5.172656187824032e-07,0.34733798503875735,0.0,0.0,Noisy
13:30:36.514,1.0,8.222687029046938e-07,0.28778388500213625,0.0,0.0,Noisy
13:30:36.777,1.0,0.0003504915221128613,0.18034627437591552,0.0,0.0,Noisy
13:30:37.031,1.0,8.634011464891955e-06,0.16497100591659547,0.0,0.0,Noisy
13:30:37.281,1.0,1.1439977924965206e-06,0.39329845905303956,0.0,0.0,Noisy
13:30:37.605,1.0,4.835421236748516e-07,0.2781015157699585,0.0,0.0,Noisy
13:30:37.857,1.0,3.321989936466707e-07,0.3021646499633789,0.0,0.0,Noisy
13:30:38.106,1.0,0.00034762112773023546,0.2705575942993164,0.0,0.0,Noisy
13:30:38.358,0.345841,0.00020533392671495676,0.7481770515441895,0.6541589999999999,0.05695946731549992,Noisy
13:30:38.625,0.337271,0.0005470536998473108,0.31456866264343264,0.008570000000000022,0.4501158851594227,Neutral
13:30:38.876,0.566552,0.000433498207712546,0.3240371227264404,0.22928099999999996,0.22571873519359792,Noisy
13:30:39.131,1.0,0.0007217016536742449,0.20759344100952148,0.43344800000000006,0.0,Noisy
13:30:39.386,1.0,0.0007119518122635782,0.3469893217086792,0.0,0.0,Noisy
13:30:39.649,1.0,0.0006962257903069258,0.49051475524902344,0.0,0.0,Noisy
13:30:39.906,1.0,0.0006631170981563628,0.13304177522659302,0.0,0.0,Noisy
13:30:40.158,1.0,3.948104847495415e-07,0.30546791553497316,0.0,0.0,Noisy
13:30:40.455,1.0,3.6561024785441987e-07,0.29027695655822755,0.0,0.0,Noisy
13:30:40.709,0.278005,0.0002599991566967219,0.8313191413879395,0.7219949999999999,0.033848518809381466,Noisy
13:30:40.958,0.396944,2.522172962926561e-06,0.25910205841064454,0.11893900000000002,0.39365966022423726,Noisy
13:30:41.212,0.527792,1.3333833521755878e-06,0.2772646427154541,0.13084800000000002,0.2966250311480558,Noisy
13:30:41.494,0.613539,3.2748670264481916e-07,0.35654525756835936,0.0857469999999999,0.2273473682764241,Noisy
13:30:41.757,1.0,3.3119485465249454e-07,0.3050445795059204,0.38646100000000005,0.0,Noisy
13:30:42.010,1.0,9.765789582161233e-05,1.0,0.0,0.0,Noisy
13:30:42.272,0.726946,9.399550435773563e-07,0.15137979984283448,0.273054,0.16844714371075223,Noisy
13:30:42.529,1.0,6.700553853988822e-07,0.3017568111419678,0.273054,0.0,Noisy
13:30:42.778,1.0,0.00022674990759696811,0.9418511390686035,0.0,0.0,Noisy
13:30:43.087,1.0,2.119543933076784e-05,0.10079830884933472,0.0,0.0,Noisy
13:30:43.346,1.0,0.0005469889147207141,1.0,0.0,0.0,Noisy
13:30:43.615,1.0,0.001272317604161799,0.3472228765487671,0.0,0.0,Noisy
13:30:43.864,1.0,0.0006582798669114709,0.6904854774475098,0.0,0.0,Noisy
13:30:44.118,1.0,6.749619205947965e-05,0.31172401905059816,0.0,0.0,Noisy
13:30:44.387,1.0,0.0002438083611195907,0.08731074929237366,0.0,0.0,Noisy
13:30:44.638,1.0,1.4482817277894355e-05,0.27570128440856934,0.0,0.0,Noisy
13:30:44.908,1.0,3.4288216284039663e-06,0.17581546306610107,0.0,0.0,Noisy
13:30:45.179,1.0,2.9428118068608455e-05,0.18380959033966066,0.0,0.0,Noisy
13:30:45.429,1.0,6.780142939533107e-06,0.18657355308532714,0.0,0.0,Noisy
13:30:45.682,1.0,0.0003222166560590267,0.17427611351013184,0.0,0.0,Noisy
13:30:45.998,0.454489,0.0001332292886218056,0.22624056339263915,0.5455110000000001,0.19181165071648978,Noisy
13:30:46.236,0.618097,5.356734163797228e-06,0.056254070997238156,0.16360800000000003,0.30145028928169937,Noisy
13:30:46.492,0.556131,3.769728778024728e-07,0.3050806999206543,0.061965999999999966,0.289339418782319,Noisy
13:30:46.746,0.526423,3.551356542175199e-07,0.25090937614440917,0.029708000000000068,0.3442129930304886,Noisy
13:30:46.996,0.745641,3.291773964519962e-07,0.36792917251586915,0.21921800000000002,0.12552854790371543,Noisy
13:30:47.248,0.342246,3.4305048757232726e-07,0.36633892059326173,0.403395,0.2486607678640591,Noisy
13:30:47.518,0.353511,2.8779309104720596e-06,0.0788567066192627,0.011265000000000025,0.5887989031076931,Neutral
13:30:47.770,0.469083,1.8509857682147413e-06,0.2116140365600586,0.11557200000000001,0.370192141000516,Noisy
13:30:48.027,1.0,9.052819950738922e-05,0.5771102428436279,0.530917,0.0,Noisy
13:30:48.282,1.0,0.0001313552784267813,0.10380914211273193,0.0,0.0,Noisy
13:30:48.549,1.0,3.7586682992696296e-06,0.20462219715118407,0.0,0.0,Noisy
13:30:48.849,1.0,1.0182553523918614e-05,0.11328966617584228,0.0,0.0,Noisy
13:30:49.100,1.0,2.6523075575823896e-05,0.07128280401229858,0.0,0.0,Noisy
13:30:49.366,1.0,0.0009219840867444873,0.5169848918914794,0.0,0.0,Noisy
13:30:49.618,1.0,0.0009595075389370322,0.34930150508880614,0.0,0.0,Noisy
13:30:49.872,1.0,0.000854050274938345,0.6369796752929687,0.0,0.0,Noisy
13:30:50.126,1.0,0.0010563969844952226,0.2907731533050537,0.0,0.0,Noisy
13:30:50.378,1.0,0.0011257987935096025,0.07419834733009338,0.0,0.0,Noisy
13:30:50.650,0.657427,6.0134752857265994e-05,0.005479370802640915,0.342573,0.2239692244994542,Noisy
13:30:50.905,0.432767,0.0003111838304903358,0.15008327960968018,0.22465999999999997,0.3736757248053609,Noisy
13:30:51.157,1.0,6.469575737355626e-07,0.3741389513015747,0.567233,0.0,Noisy
13:30:51.476,1.0,6.926291825948283e-05,0.8109569549560547,0.0,0.0,Noisy
13:30:51.725,1.0,1.0913602636719588e-05,0.02166897654533386,0.0,0.0,Noisy
13:30:51.978,1.0,3.391446625755634e-07,0.31999764442443845,0.0,0.0,Noisy
13:30:52.230,1.0,3.845539140456822e-07,0.3183701992034912,0.0,0.0,Noisy
13:30:52.485,1.0,8.38711684991722e-07,0.2308568239212036,0.0,0.0,Noisy
13:30:52.735,1.0,6.231821885194222e-07,0.2954315185546875,0.0,0.0,Noisy
13:30:52.987,0.446319,4.924151539853483e-07,0.3985491514205933,0.553681,0.14862946826335108,Noisy
13:30:53.243,0.157774,8.970449698608718e-07,0.31415719985961915,0.28854500000000005,0.4109606828636569,Neutral
13:30:53.494,0.179876,3.8541904245903424e-07,0.3139193058013916,0.02210200000000001,0.5502348713595724,Neutral
13:30:53.746,0.166185,3.202883078756713e-07,0.3585512638092041,0.013691000000000009,0.5275267834342684,Neutral
13:30:53.997,0.263585,3.24763277603779e-07,0.2802193403244019,0.09740000000000001,0.4784295405827959,Neutral
13:30:54.300,1.0,0.0001295902911806479,0.3762929439544678,0.736415,0.0,Noisy
13:30:54.568,0.607099,0.00010891877900576219,0.1697485089302063,0.39290099999999994,0.1980181553556986,Noisy
13:30:54.835,0.092024,1.8229839042760432e-05,0.25956151485443113,0.5150750000000001,0.3260093156506949,Noisy
13:30:55.099,0.067019,4.6861723035362957e-07,0.2588393211364746,0.025005,0.6741978371585737,Neutral
13:30:55.382,0.326037,4.314137186156586e-05,0.5270661830902099,0.259018,0.23617033501815338,Noisy
13:30:55.674,0.316434,6.299156325439981e-07,0.16780121326446534,0.009603000000000028,0.5633996515306083,Neutral
13:30:55.950,0.188049,7.835517408238957e-07,0.3773283720016479,0.128385,0.4406697649482275,Neutral
13:30:56.219,0.225575,4.180300265943515e-07,0.27839202880859376,0.037526000000000004,0.5378603266445925,Neutral
13:30:56.484,0.158167,3.3253303399760625e-07,0.3660085439682007,0.067408,0.49773810792982565,Neutral
13:30:56.749,0.511741,3.305237328277144e-07,0.3309842348098755,0.353574,0.21115690202058213,Noisy
13:30:57.017,1.0,5.975347221465199e-07,0.3419565916061401,0.488259,0.0,Noisy
13:30:57.509,1.0,3.244212507524935e-07,0.3182377338409424,0.0,0.0,Noisy
13:30:57.775,1.0,4.984844053979032e-05,0.8428203582763671,0.0,0.0,Noisy
13:30:58.043,0.936147,5.363383024814539e-06,0.07668576836585998,0.06385300000000005,0.05519154565345983,Noisy
13:30:58.463,1.0,3.529405319113721e-07,0.31215510368347166,0.06385300000000005,0.0,Noisy
13:30:58.730,1.0,5.765421065007104e-07,0.37402365207672117,0.0,0.0,Noisy
